song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
0hpCKdN3ap2MHXO6uv3Hsz,298000,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.548254,0.777598,-7.045,0.036152,140.043,0
1fogmPIpYEthnnL0GtIoXb,229866,FALSE,2o18h28enlHxj887tATc58,1,0.364671,0.569518,-5.823,0.027237,154.883,0
3aWBypmEmjTEx9k7XyEd0h,317200,FALSE,1uNFoZAHBGtllmzznpCI3s,2,0.462608,0.498493,-6.818,0.037023,123.217,0
6T5SLf3NnoYU7id5GXIZyC,205195,FALSE,5DuzBeOgFwViFcv00Q5PFb,1,0.785378,0.654836,-5.298,0.164384,90.04,0
3oyS3P1hBIuecj6wOTdmzM,196345,FALSE,5UhqlN0em1N4hDjegJD1Lg,3,0.809432,0.951545,-3.941,0.214289,139.99,0
0X4WNWyHdhcTmWRCalyVaI,223106,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.756153,0.736829,-5.889,0.092773,92.036,0
3z9wbp21W0mYX0Z42MfyPs,157709,FALSE,1DDMrVXQt53FwOcxBQvjwh,1,0.621957,0.979551,-3.439,0.108964,140.051,0
4XqM4IWi5AmfHJivbtnDsK,258959,FALSE,2yMJGKSRgxIniMnq30FAzX,1,0.392405,0.742467,-7.731,0.33375,90.099,0
6iOsXeWXGg9RORSMd7uLaq,242812,FALSE,1IELhvOMg5VQlU7syRm6CS,2,0.647699,0.890085,-4.338,0.203201,127.936,0
62U9oSSCZpeO4O3PtRyzqd,250146,FALSE,5R3Hr2cnCCjt220Jmt2xLf,3,0.790872,0.708452,-4.629,0.050139,127.987,0
2NxHZfLqr2F8P6BzcwDjWZ,206026,FALSE,3vskr7Z0TqgoYUi1iLnhy8,1,0.650324,0.711289,-8.127,0.053779,127.887,0
7zBQRGpYImAdIZc97FNj3V,206566,FALSE,5gCRApTajqwbnHHPbr2Fpi,5,0.581141,0.81367,-5.608,0.092769,165.026,0
6vseQZb17iPCXjCIzUkDAL,375249,FALSE,6nS5roXSAGhTGr34W6n7Et,2,0.801469,0.69657,-8.587,0.088998,124.041,0
7qkke8MQ7Grc9x1dgpiAG0,206891,FALSE,1wzBqAvtFexgKHjt7i3ena,2,0.463885,0.903379,-4.072,0.052692,174.082,0
103Q0ZgOs5GretAjjzuxQB,233893,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.790843,0.753852,-4.432,0.296083,93.966,0
0U7Hho5psdKZwyC8HMHxfq,324733,TRUE,34EP7KEpOjXcM2TCat1ISk,1,0.483918,0.91334,-4.631,0.443675,92.715,0
1ini13H8ufeTTtqZJyvwJR,287066,FALSE,2yMJGKSRgxIniMnq30FAzX,2,0.51653,0.40742,-10.828,0.044322,89.164,0
5lXOSoVohBSo6P1LqLNK7A,185566,FALSE,0edinXHcm7SxdtW3WyukQx,2,0.68524,0.71086,-6.273,0.0301,121.98,0
62ke5zFUJN6RvtXZgVH0F8,232893,FALSE,4fwuXg6XQHfdlOdmw36OHa,1,0.567017,0.884904,-4.519,0.09535,91.017,0
5TCq5VBFgZx6Pg3qeGqUE4,179426,FALSE,4tX2TplrkIP4v05BNC903e,1,0.676372,0.612536,-4.8,0.046012,128.508,0
015IsLQFXbEm0f541N2qoX,262200,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,1,0.655846,0.818823,-4.792,0.038575,124.999,0
126TblwXGNTUZ7RPMnThkU,173630,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.697161,0.877244,-4.465,0.046245,101.99,0
06B0pbiRWZJAfxJXu6R4wY,266903,FALSE,5JWBXFlYkBy3n2oN1To790,8,0.579078,0.720689,-8.705,0.160357,197.92,0
0uVyZywUNOp6S0dU5r8TS8,189399,FALSE,50OApTJurDusIo9dGTqSU4,2,0.7526,0.83214,-6.933,0.026525,122.996,0
