song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
7kqcudBGM74MXVoYMaoWkC,264946,TRUE,7bXgB6jMjp9ATFy66eO08Z,3,0.838916,0.537942,-5.382,0.053288,98.972,0
2znzyzlAUc8Z1Ikq9aFOcx,321987,TRUE,3aGFCoR8xGN6DKwvdzeSja,2,0.779056,0.664589,-5.628,0.182785,140.176,0
47TOpx16LwqnL9ff2uWTef,214455,FALSE,1OB6hTSCYbxFscpIV4wAnu,2,0.798791,0.88036,-3.445,0.04146,122.967,0
5RysAwRCRRV1hXk6DqsOPv,216668,FALSE,1qM7ddO1J0S7eGGnuVmEXn,1,0.602105,0.767283,-4.32,0.045997,128.021,0
1heLMwaoAWt1jBv1hIYp10,216613,FALSE,5ILMkt5lW4KAyTXMNYWaGF,2,0.541452,0.829446,-5.369,0.356689,84.357,0
6CmoMGWcT6ZaaJFy1agSVG,221901,FALSE,0daugAjUgbJSqdlyYNwIbT,2,0.533131,0.779921,-3.299,0.048726,127.95,0
0qd7szXH3f8RuDEKl7oZG7,262653,FALSE,61lyPtntblHJvA7FMMhi7E,2,0.659898,0.792245,-9.389,0.054778,120.792,0
21tYlvGRZLDTWuvISGJEoi,310666,TRUE,1sBkRIssrMs1AbVkOJbc7a,2,0.679653,0.825488,-3.919,0.084184,102.913,0
1dvT7VJKq931WCwdMp4MqB,294745,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.548913,0.96583,-5.017,0.206361,142.073,0
1ObgUDN6as3JxKhxJMVkEx,199320,FALSE,0Ol3Jol2T3lZZVLNNzWPhj,2,0.675721,0.942605,-2.311,0.037388,128.03,0
0QMiOuzwXodfmDGAxqrBBH,230142,FALSE,1SwDFc5jX708XR3XtzLrRs,4,0.653439,0.807266,-6.078,0.327379,92.643,0
5GyZm2Nz3i3vmU45qopfxl,207480,FALSE,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,0
5xQEManOgwhHgs2Zhfj03H,194455,TRUE,24OCZDYud2BcFNevHHSEmm,1,0.871063,0.822568,-4.738,0.197699,99.993,0
5yHz3n2QbUXUdfTvomZIEU,204893,FALSE,2RuUKJs7WOJjeAkjRXp1If,1,0.87323,0.68707,-6.886,0.28421,97.09,0
1DrDfpOx4P4LMxFhtOmeyD,240200,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.790768,0.847055,-3.657,0.049203,163.974,0
2jfJF8GpaLGLWWTFwIFCgX,250053,FALSE,2FsZnS8gQ8jG1HGnPYNlm9,1,0.599776,0.749273,-3.937,0.054794,135.935,0
2pc4g1tUBC65a2mAL6yYWT,303000,FALSE,2uanrLTaDz0PMCuuO2X9qz,1,0.967334,0.672414,-10.186,0.063896,115.115,0
7awwmuGslmuyhnlpFipDqk,190226,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.759005,0.766283,-5.382,0.033809,107.032,0
5FHGdR2grg8WZIKr7CExs3,213000,FALSE,4sTQVOfp9vEMCemLw50sbu,1,0.487055,0.86664,-3.293,0.054275,160.048,0
7rAPxPV3eUL3N6a7wRKs9y,354026,FALSE,2o18h28enlHxj887tATc58,1,0.473788,0.964211,-4.536,0.080755,140.006,0
2EzyF6aTHojdWfppKtEbez,219214,FALSE,2FXC3k01G6Gw61bmprjgqS,1,0.377049,0.638172,-5.754,0.054523,92.644,0
29gVcy7va2oOgWBPoIIiR4,238367,FALSE,6eYjM3EJ2ux62CjigGQIiU,3,0.770143,0.91418,-2.372,0.173247,130.013,0
2KeRxlnuTrK1d5l5Mpa5De,284800,FALSE,2mxe0TnaNL039ysAj51xPQ,1,0.615273,0.44511,-8.123,0.028035,120.502,0
3Uw0h4GVLVjoUEToSWe0gY,268920,TRUE,02kJSzxNuaWGqwubyUba0Z,1,0.696914,0.503369,-9.54,0.092307,124.035,0
2l1HTdjaCFwy0JrXipZam8,218946,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.730803,0.779042,-5.139,0.090229,97.069,0
6QthmDpc98WKcgEpA6uOaA,263533,TRUE,6QS84S3i4gwdEKqWoTtDLd,2,0.675405,0.682194,-4.807,0.320294,77.019,0
6ZiD3lmvLOiUD1FYRyQPlV,44693,FALSE,02kJSzxNuaWGqwubyUba0Z,1,0.242753,0.336365,-15.24,0.032866,76.239,0
76s3xFkP85rmTpeNhO0ro2,252400,FALSE,2yMJGKSRgxIniMnq30FAzX,1,0.462472,0.521524,-8.587,0.373549,70.651,0
2l1nNOWnhBH2f7Qn3AOySm,240626,FALSE,2BL5VxhQadpc4v2VlZyKY5,3,0.865208,0.685433,-6.51,0.098549,98.062,0
3KmJKiZcbn1FLdqRsrdHCG,215386,FALSE,2retT7MFwHDVTeGKDdybEx,1,0.427134,0.379654,-5.894,0.035183,123.311,0
4PxOSNVoO7QbYPK6EIG353,176906,FALSE,0GD2LYGX4nMj9F84HsIWp1,2,0.691175,0.767156,-6.015,0.270325,90.021,0
4ZtSvM5rG0cDSmPfYMz4N7,220896,FALSE,2YqIlcWM3tLNiDm8mGUjuF,1,0.700459,0.802397,-2.742,0.097645,150.051,0
1lN14zqLJ22BH5GOt8MXYi,225013,TRUE,7bXgB6jMjp9ATFy66eO08Z,1,0.646211,0.91213,-5.335,0.11042,104.982,0
02uJzg9E7KDnOyIYqHGoyc,203453,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.501436,0.70655,-5.619,0.033468,97.034,0
1fON4Vym57LYfRqTD1KZe4,220357,FALSE,5DuzBeOgFwViFcv00Q5PFb,1,0.623081,0.691175,-6.654,0.038434,90.149,0
5sOtiJISUHM2KIE35MFR8E,233531,FALSE,6wPBIyIIMxoqgux29bGF8I,1,0.65521,0.878077,-4.241,0.104619,129.998,0
5vjMsfM3l4Gnr5ecKmFwRc,217906,TRUE,19Fi1Rj7kk8kyiwxpXy3yM,2,0.380917,0.483188,-8.899,0.044542,92.83,0
3rTtjfM496IkJN0DrrE3vx,131000,FALSE,0Tazr7cok0ZIzVWH27sqeY,1,0.78668,0.118201,-14.575,0.074042,115.887,0
4MutGO46F4aKOEjrS5UUkM,242146,FALSE,5EUdiv20t58GCS09VMKk7M,1,0.664301,0.711817,-4.847,0.034295,111.976,0
029N1UJH1GebpFXztpmpP0,192026,FALSE,3NPpFNZtSTHheNBaWC82rB,1,0.570708,0.77973,-5.769,0.09075,116.998,0
2Pkj6oqYOEhPtnsTsFhp4h,263706,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.478514,0.788928,-4.481,0.030393,75.125,0
6N9ZOtguCnnrvwH7zD82WJ,190185,FALSE,0jnsk9HBra6NMjO2oANoPY,3,0.657796,0.826859,-4.047,0.068461,145.909,0
0haCF4aPRLLBgTSMvBNFJO,203842,TRUE,14vNE9iqS5eGAL6OogiN8g,1,0.541354,0.660357,-4.126,0.070638,107.763,0
45Cs2GLdZtxqzHeuChAlDY,258021,TRUE,72rsQfzxNVLPpbzQzXVJSc,3,0.639931,0.684379,-5.133,0.059652,100.997,0
77yuzxCS3csrgTPSW0pvyk,323480,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.23027,0.215657,-14.727,0.037643,92.022,0
6rnSdiBTz7oq1zM9spzd0C,239186,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.264662,0.851941,-6.444,0.082338,110.475,0
1cDQWDaEVGGVrJVgjsPyZZ,211920,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.55581,0.734813,-4.816,0.311596,79.899,0
7oXHh9cCrGNF9ckP9HGRdw,298333,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.320544,0.798626,-5.284,0.039156,81.933,0
0vBd3H103fjr1Lj6TrImsK,171373,FALSE,4HpFXZsVoerMLtLudMJJkb,1,0.657221,0.820615,-7.812,0.038185,143.962,0
2usbhPyyFO5TmDSDv42q28,305831,FALSE,0aoWt5T7xgyHST5Z2KhPFa,3,0.899851,0.655668,-7.306,0.144543,138.923,0
4edhXXY2a6cqLA16IXGz9V,258037,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.283111,0.73991,-8.982,0.067385,122.558,0
0OwhEqx9AoECkHrHjE7phU,221901,FALSE,0daugAjUgbJSqdlyYNwIbT,2,0.533131,0.779921,-3.299,0.048726,127.95,0
4TO9vJjkLBwYHfqDhBE62L,214226,FALSE,63hFhXYW3r2q8uW2Rf3LUw,1,0.604507,0.712476,-7.764,0.276066,87.896,0
0IPfuHGfYPJIpNxXN0e0nC,259906,FALSE,2o18h28enlHxj887tATc58,1,0.559505,0.9327,-4.136,0.053665,99.952,0
0mSPdr5nkdH9L2kNolNkXA,175666,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.456066,0.737783,-6.304,0.372437,180.412,0
1wqL9CeCHQatA2lOWcvl4E,210000,FALSE,1SwDFc5jX708XR3XtzLrRs,3,0.775219,0.888419,-3.498,0.115552,127.97,0
2GPaAr882x4ZteZnxywolL,235557,TRUE,6vjCIhbLklvyaDBgCcpH57,3,0.679203,0.693636,-3.866,0.048329,129.995,0
2jgCl5CYX3LGirEB7RT70j,215680,FALSE,4wWQkHhmUNlXvhbHRUSqZW,1,0.301236,0.970803,-4.237,0.065978,158.063,0
78IymUOv4LTdZMZfgpLFau,200973,FALSE,7BurVK5meV2DCZHt3xISE9,1,0.664764,0.696295,-6.943,0.031574,111.818,0
6XptOuDraarGwkisvMpZj5,210000,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.541131,0.879914,-1.427,0.112447,159.894,0
3HQtYKNoGX4sz9KozvDjS7,184120,FALSE,5ILMkt5lW4KAyTXMNYWaGF,2,0.663467,0.885613,-4.892,0.244146,90.111,0
1HNkqx9Ahdgi1Ixy2xkKkL,258986,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.614028,0.378566,-10.48,0.047557,107.989,0
3jZXgXcXX4UFtOJZGDabUt,210240,FALSE,1HrQTLYfhM5innP6NioTQd,1,0.700133,0.867344,-3.962,0.047661,115.115,0
6zHKqCNHAZlsGkNbJJrA4G,310880,TRUE,0A0FS04o6zMoto8OKPsDwY,2,0.765822,0.53971,-8.511,0.428938,146.033,0
72h5CqIg6PKrfu5re00Jhu,385533,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.313126,0.971769,-5.525,0.143756,119.968,0
5JApirAdO2bpjJssiwT0Av,145240,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.260802,0.931244,-7.098,0.316456,144.74,0
2CdAGsr6zGuPA9gy1JzJWd,188940,FALSE,3iN9k8uvm4WrgdlOigOH8D,2,0.533712,0.83401,-3.852,0.079407,128.005,0
4MFHVdS8rsw1rSTZGWhCa8,738826,FALSE,2wOqMjp9TyABvtHdOSOTUS,2,0.270769,0.026805,-28.476,0.04839,69.771,0
62FRkWAIkQyxqKkd8GFKKW,167213,FALSE,2I6gQ8HicF6er2NgjfkwGd,1,0.385175,0.814184,-4.734,0.071305,77.643,0
3DPMzRqADk1IHrNv77j0OU,170840,FALSE,2kGBy2WHvF0VdZyqiVCkDT,1,0.435906,0.804372,-4.907,0.040905,188.061,0
7Fwd4S0tPTn4dajejupCWw,215931,FALSE,3wRA5UYoo08BBKJnzyKkpF,1,0.761581,0.876404,-3.228,0.250345,110.092,0
47EMbBZPg4OBe6m1fijQzj,283705,FALSE,6nS5roXSAGhTGr34W6n7Et,1,0.864767,0.724117,-7.39,0.249658,124.001,0
5yXILCffBoNoDK55bZ4tV3,221573,TRUE,1bPBx2qbpWzEoLujeHC3G7,2,0.399955,0.976794,-3.371,0.343508,199.837,0
2RJt1bhcVrm8xM3kLU7y3n,280040,FALSE,4sD9znwiVFx9cgRPZ42aQ1,1,0.511517,0.573769,-7.069,0.027527,119.954,0
2YgD8aDme4OP5kPIp7PCZy,238346,FALSE,1Cs0zKBU1kc0i8ypK3B9ai,3,0.671815,0.850166,-3.827,0.048407,127.988,0
0t6VDQI1X5KtfO0X3mcPlj,272956,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.567072,0.736229,-6.387,0.041555,173.959,0
5VpT1BnRQ8W22EmWrrG2Fp,285080,FALSE,5ILMkt5lW4KAyTXMNYWaGF,3,0.637646,0.781711,-5.467,0.331457,163.82,0
1BUyDBXr8u39ZG5elMENjd,205184,FALSE,5vBSrE1xujD2FXYRarbAXc,1,0.672386,0.788148,-4.599,0.043395,126.033,0
1lEhGV5EIVEkWqvnUYNcUd,237973,FALSE,7bXgB6jMjp9ATFy66eO08Z,2,0.4583,0.613785,-6.507,0.095938,131.947,0
5UxbjTLzDV72IWWLzVLAiF,199750,FALSE,72rZmJbRFSY6IFJAysfOdr,1,0.424176,0.639068,-6.227,0.059421,177.978,0
1MgL8s2rr8S2oKFB5710Zx,195026,FALSE,107OWcqyN67PVaVUrbs8pK,1,0.68332,0.582762,-8.684,0.026448,114.993,0
4zxsYVXaSFQcJClI0Y8SVG,214213,FALSE,5s6TJEuHTr9GR894wc6VfP,1,0.486507,0.325745,-9.702,0.034226,127.198,0
3PZzakw2OT26UEjQvrwPkP,267200,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.835293,0.729163,-6.876,0.332044,115.019,0
102CoQT8NCEckBZcuQOer9,248386,FALSE,4TuGR5xkIry198WmY7hax2,1,0.446036,0.381405,-9.56,0.032855,77.252,0
1veV3YQ0gWzSHmsdSOhurU,192566,FALSE,5rbw9hT7jHuylnCxE77yMT,1,0.671373,0.803069,-11.174,0.226344,139.999,0
63M8PK8yavNITSViKUB62p,330769,TRUE,4thGcsymOK5oc43gJVtAqZ,3,0.75992,0.756283,-5.153,0.251721,141.822,0
1BS2i2P2E2PDB64yOFMRox,218886,TRUE,5IcR3N7QB1j6KBL8eImZ8m,4,0.431972,0.841208,-4.779,0.233678,92.745,0
5rsHEmXw19C0v6LOc8vLeD,349096,FALSE,1xqvdYVd4kqnYoeSyOjPru,2,0.697608,0.89686,-5.965,0.038398,121.022,0
5i0HrUuRBcTAM7aNeinV9y,184173,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.785418,0.65612,-4.37,0.236295,82.028,0
7GEidxhfGNteiW9n0kLyxH,340480,TRUE,1RyvyyTE3xzB2ZywiAwp0i,4,0.86448,0.605732,-5.687,0.148266,131.083,0
2wBlyHVcDltDypGfkc9xJt,305921,TRUE,0GMdEL0KdI1z0s9UVYneJb,2,0.634638,0.606633,-6.356,0.187218,76.999,0
0828kFWjAE5Da3XtE998iw,219120,TRUE,5bgfj5zUoWpyeVatGDjn6H,2,0.729729,0.513813,-5.85,0.037004,134.983,0
4Yu2UoU9qNlYL9GeIH65P5,182160,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.754098,0.81932,-4.426,0.051284,93.986,0
3vRu8AvLasPCPqw0JLWt3Q,194181,FALSE,7m6DSze5TrrYbItmW8YRY3,2,0.674286,0.486605,-8.053,0.057566,109.965,0
1afWDIuOUUggs20pmPIb2o,179626,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.641668,0.879305,-5.611,0.031944,124.831,0
6LXueov4OD2c17FYpjNnCJ,198744,TRUE,3NXsghFaJm9Z6UnLkGVdCB,1,0.631976,0.458526,-8.701,0.161435,145.151,0
4eJ0K6wkaAaHtvvIXeLWBF,324733,TRUE,34EP7KEpOjXcM2TCat1ISk,1,0.483918,0.91334,-4.631,0.443675,92.715,0
5T2yITFsJKsCMNqdPsr5GJ,202500,FALSE,5qsbuLpo3JIuX0EL8BCWWN,1,0.666465,0.988105,-3.434,0.09024,127.985,0
12B0Twa9kRz45Xw2PgXHJm,314280,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.551988,0.63698,-6.568,0.044478,97.97,0
7wEuTlkr5KDpSNZWfnJLEx,222773,FALSE,2RuUKJs7WOJjeAkjRXp1If,1,0.885552,0.695967,-6.754,0.078168,127.021,0
7ADhLqbwJOnDzGjbyatrI2,277500,FALSE,3iN9k8uvm4WrgdlOigOH8D,1,0.580269,0.936241,-3.571,0.040225,127.981,0
5baQLiHIcy4Fsslxhvfo5V,297639,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.536589,0.86597,-5.743,0.054478,87.503,0
5zOerW2jklqWM6S3jM9tk5,275106,FALSE,4mAknRKFOyJ4G9MTwlaw6Y,5,0.600432,0.690529,-4.608,0.086184,132.207,0
1ZAcQoFIdhYdKx8FaR4c3t,336066,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.308268,0.364366,-12.183,0.030558,135.975,0
64LJIgigkKPqqgnSO4bPR3,318493,FALSE,2FXC3k01G6Gw61bmprjgqS,2,0.464625,0.268723,-12.14,0.031135,131.391,0
4HGYh7ImFLf8mShbWrSFQ1,200202,FALSE,5nkYRuiIHg2xXHFC8bfosJ,3,0.768851,0.892689,-5.09,0.035638,129.976,0
73WN27R69EwgQwD2OGKZNF,401506,FALSE,7eQZTqEMozBcuSubfu52i4,1,0.923276,0.412979,-13.557,0.109869,126.004,0
3W5l39htm85J6v0Ci6qT90,320680,FALSE,3axEmcxTibioxD1rZi1IOB,2,0.651416,0.687075,-7.866,0.061491,112.032,0
6AT3R3n39it88ZJduvoOqZ,226896,FALSE,2YL0l5fnyHE9FEf1bwFGCc,2,0.752605,0.634332,-7.013,0.031602,100.767,0
2uUXD0BFDMiac4sIsDB7np,223785,FALSE,4nhVPRChv24WG40x4H0eaG,1,0.761048,0.53347,-8.828,0.057311,150.022,0
2IYPvQJ8u30tvKI5MpYDry,192133,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.526887,0.60354,-6.37,0.030057,119.947,0
4L1PcTfqtsDDocHjQEklwv,263000,TRUE,1sBkRIssrMs1AbVkOJbc7a,2,0.672956,0.675088,-6.52,0.307056,170.088,0
1QUtI8TPnlyJVtxcjWLu6n,207173,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.601262,0.902437,-5.799,0.110471,85.005,0
1Sq5AdWdZnBOivrBPrPeTF,225930,FALSE,0u3d5PM2FuEuG5QuUdt8mT,1,0.51151,0.754976,-5.395,0.03098,96.654,0
41iMCsDAqwtp7Giostn4TR,188255,FALSE,7HCtVbdA2mu6xXpJRaansC,1,0.772222,0.834855,-1.279,0.204396,127.947,0
47rw5vtSCVymXwGBQoPSDB,176254,TRUE,0sDpYJiWM6rQv1ghhPVM6o,1,0.759889,0.681342,-7.907,0.051167,128.036,0
5b6zXJzBlSdZ0c8Se1fsxV,213585,FALSE,2HkNZQAOB2k6MJ7OiWXm4Y,2,0.550147,0.93424,-3.623,0.058366,127.988,0
0Wm74MutbYsqdNk5DRqPX8,193958,FALSE,53mirS5AzwzEw9MsquLXFo,1,0.26632,0.195464,-11.732,0.029936,75.507,0
3jhBspza19iOMlgZXg1J9v,178614,TRUE,137W8MRPWKqSmrBGDBFSop,5,0.746427,0.650205,-6.987,0.043874,99.497,0
1Ck5c86XEgynO5UOIZLL1X,30013,FALSE,71jzN72g8qWMCMkWC5p1Z0,1,0.135442,0.447604,-13.875,0.037358,72.65,0
6LRxJV7mywFOKRbUeMSFS5,267440,FALSE,2Bl6al2hoQ4g2XZbGb8AiN,2,0.631347,0.849429,-4.214,0.279723,215.445,0
5S6qdlwD5FFJ28xYOptZG8,272500,FALSE,2o9KhjRqlfC7j0BYvNjpYe,1,0.691564,0.834976,-4.616,0.130285,132.033,0
3KvaukKkcI4OxO7lhUhfve,170013,FALSE,2yMJGKSRgxIniMnq30FAzX,4,0.773965,0.608868,-8.647,0.238881,100.157,0
1ieZEgOHZtvm1xbLaK7gJp,307146,FALSE,4C86wrjOUfXQDlt6A4oJOC,4,0.511401,0.835789,-4.787,0.284597,89.258,0
7ptpAVq3lYeqWf9Ke0dsLn,257254,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.358684,0.240941,-13.05,0.034037,90.318,0
2P1uVK2HlBLu27i3N3kODM,308226,TRUE,2iojnBLj0qIMiKPvVhLnsH,2,0.726656,0.601409,-5.451,0.050089,73.504,0
32M1czcjKpJOtFHZFsEmTR,203280,FALSE,42TbHQxJ8d94CD93vAoDgl,1,0.688072,0.886965,-4.475,0.061911,129.947,0
5cFYHgLL1hvYTsiOT2iUQX,177493,FALSE,5ILMkt5lW4KAyTXMNYWaGF,2,0.676734,0.867688,-5.889,0.175423,103.014,0
01z2TpVPdC1yOTJaTzd3ib,175333,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.680109,0.552533,-9.914,0.084153,125.691,0
6qOo5ulOMo1afciMYkw8cu,210573,FALSE,6TTJ0xLPPNDyv4bXyukzU4,1,0.557749,0.878893,-8.754,0.050166,114.058,0
6Tra3LHp6QWwN2zitXQT4b,237586,TRUE,0bdJZl7TDeiymDYzMJnVh2,2,0.482398,0.554505,-8.415,0.238536,137.074,0
5RCMH87c3jygGIXvFrJzMU,254306,FALSE,0CKa42Jqrc9fSFbDjePaXP,2,0.544367,0.639837,-7.272,0.151648,92.42,0
0iTzJzy5qBL4NaEDyi1HMK,415567,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.478224,0.480861,-7.61,0.045565,139.938,0
7vMYe7s6rxvc7OKMQcX6Z3,164525,TRUE,1YfEcTuGvBQ8xSD1f53UnK,2,0.661175,0.735818,-7.047,0.338844,87.212,0
3TqB8DN04EObtSyM2Yplhn,236920,FALSE,2RdwBSPQiwcmiDo9kixcl8,2,0.643577,0.492532,-7.181,0.188845,182.32,0
5IeDTbgQHbR6Z99kc5TRDM,200000,FALSE,4nhVPRChv24WG40x4H0eaG,3,0.827544,0.698225,-8.489,0.084287,90.021,0
5DNqudCP9eUMlIfdAmwM6G,234482,FALSE,0tgjwsn1Lpjj8kKEvWm0KQ,1,0.528055,0.940047,-1.895,0.045305,173.964,0
40iqc94M52SdqnifRSqRWh,260733,TRUE,7bXgB6jMjp9ATFy66eO08Z,1,0.555831,0.725831,-5.938,0.09151,147.933,0
2DXEhm7pvO7NphAIZjGJ26,222480,FALSE,7bXgB6jMjp9ATFy66eO08Z,2,0.64445,0.452419,-6.658,0.061719,122.086,0
3jmwTimAaLkEwBtdJ4029b,168530,FALSE,7s8qj3Bzbzoyw1t1y88GuX,1,0.759927,0.936337,-6.768,0.431049,127.984,0
6swBtLlqbXVbtVFeHZnI5X,203080,FALSE,00FQb4jTyendYWaN8pK0wa,1,0.281401,0.333472,-14.24,0.036895,118.866,0
1nq7yh4d86eOQSewYjZ1U6,312105,FALSE,7momuad2Twkv5O7MY3dODa,2,0.583329,0.953954,-4.539,0.112992,150.017,0
3Sb0egzSEmNbGAI5IE6ruw,536000,FALSE,3VJS76xe6UUj7Qo2S9gxvB,1,0.448852,0.663974,-8.769,0.088161,128.008,0
44DNRbTlkVXL80mZa2XwZl,194746,TRUE,1YXg2Chm7UfZAUAkjJEpqK,2,0.865474,0.714027,-6.587,0.067527,146.078,0
1dInraEXOPCwgUeFDKA3qQ,240034,FALSE,07WjVPM79OGQLOZ1jfUVk9,2,0.677359,0.742918,-8.763,0.06686,104.985,0
3l8GurMeK2P1ZvN0cm8xqA,433440,FALSE,1MK0sGeyTNkbefYGj673e9,1,0.255851,0.922237,-4.125,0.065725,83.929,0
02EGAYuoLeIU4h6zgxtW5M,222101,TRUE,137W8MRPWKqSmrBGDBFSop,4,0.699613,0.827843,-5.363,0.214502,150.076,0
6zqTVsSFsxwXlVIZDTcWUc,225120,TRUE,5jXlKEXCqcJ7eHKJrFCFl9,2,0.648278,0.777765,-4.137,0.029361,127.995,0
1AvXB7pTYb7irnDLRfE27H,351600,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.881358,0.589393,-8.543,0.066413,117.309,0
4jURQLDdnZp6l3PsvxJaZk,208866,TRUE,02kJSzxNuaWGqwubyUba0Z,1,0.640682,0.641725,-8.079,0.540204,160.115,0
3DmW6y7wTEYHJZlLo1r6XJ,206166,FALSE,4obzFoKoKRHIphyHzJ35G3,1,0.469371,0.493429,-8.159,0.068154,119.901,0
4Z3388jEvK7R1LAaxXP6vw,265080,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.448572,0.678904,-6.399,0.028311,150.041,0
2VmA7bm5ECiYZfw7x4Nzku,205133,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.768533,0.44827,-7.233,0.036364,95.041,0
3Pz8Pz482e5kNsT3Pg15TT,178446,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.226588,0.248431,-13.095,0.035393,146.678,0
1vJIt2lJ6ogm5j06IC1gk2,281680,FALSE,2o18h28enlHxj887tATc58,1,0.559243,0.842651,-5.404,0.033641,89.963,0
6jlaHtGmwDhtD1YeZG1TfS,258373,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.75953,0.553167,-8.753,0.239377,140.141,0
7oUtP2A3ZK9toyPtW5i2tm,140066,TRUE,31HjiqargV4NAw4GZqUale,1,0.56351,0.640904,-5.184,0.389892,79.005,0
738J023eio9C4ViccIAQnD,194746,FALSE,5y2Xq6xcjJb2jVM54GHK3t,1,0.596687,0.700785,-4.89,0.039188,125.088,0
7zPOx0Ek8lxLQClNRhKdL1,298066,FALSE,2o18h28enlHxj887tATc58,1,0.543596,0.958132,-4.84,0.048634,125.022,0
1CleP0jioi374d3PSt1PrJ,276000,FALSE,5a3LNFE90ApnB22P9GhGwq,1,0.854522,0.686422,-5.695,0.031504,119.01,0
7MirWQBco3ZiuwvcdYaNSe,205611,FALSE,6wPBIyIIMxoqgux29bGF8I,1,0.604697,0.911897,-1.925,0.121049,163.852,0
6X8OPQ3cjxlacF535CSOs1,176536,FALSE,1t4m0kYFjPEVUNGevGQVTn,1,0.634445,0.877245,-3.684,0.17521,74.99,0
75Y0HwWBQAJInFaKb10Ogh,241000,TRUE,1YXg2Chm7UfZAUAkjJEpqK,4,0.789735,0.649765,-6.113,0.160696,146.046,0
6dDF3YKbUCjPBBh5ScQsKZ,283080,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.372624,0.957405,-4.803,0.103957,164.483,0
6ZMi8QkyQbCSbyuI877xmM,271670,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.595334,0.863806,-3.773,0.138849,149.99,0
1ccMzd5sQm4Z3uQhDiWwHo,214386,FALSE,2gsggkzM5R49q6jpPvazou,3,0.744096,0.950849,-4.389,0.066183,130.011,0
6ydklfw5zBRA5i7vusXZYW,275053,FALSE,2LSJrlndCuTpdEluvYHc2E,1,0.491069,0.270729,-15.149,0.030153,153.034,0
3T0TxxfQMgQBxqX7fGky7j,232783,FALSE,4uAXlCewJdAu44uAHehKfd,1,0.732284,0.670278,-7.159,0.031896,107.999,0
5nVASH2QYQJudDVWDlULik,251986,TRUE,3crnzLy8R4lVwaigKEOz7V,4,0.84878,0.653889,-3.818,0.095153,99.996,0
3ALOLLBTNINpyRbBJ7riUk,234400,FALSE,5HCypjplgh5uQezvBpOfXN,1,0.507588,0.217967,-16.282,0.031409,149.668,0
3oz0NVFU9ILN3a7wnJ3RbT,178573,FALSE,49e4v89VmlDcFCMyDv9wQ9,1,0.385681,0.347427,-13.151,0.037093,149.031,0
3Uyt0WO3wOopnUBCe9BaXl,252573,FALSE,7lMgpN1tEBQKpRoUMKB8iw,1,0.712794,0.813683,-5.69,0.048876,124.999,0
0N5zjRnf8AreOm95iSBXF4,228533,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.582001,0.321622,-8.958,0.028141,129.769,0
6JjGgSt2fYNDwpyqQhEnth,188146,FALSE,0bnwha8WPTU2sf4Q4P6vE0,1,0.668388,0.344736,-13.281,0.045321,129.956,0
6hAFh200VpVUPg1P14oaJr,322120,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.890715,0.302552,-9.793,0.350551,95.261,0
