duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,outcome
192789,FALSE,4gwpcMTbLWtBUlOijbVpuu,1,0.652213,0.776569,-5.681,0.030142,117.949,0.00022,0,0.07305,1,5,0.809152,1
212960,FALSE,7CajNmpbOovFoOoasH2HaY,2,0.636889,0.823335,-5.43,0.057841,127.995,0.029816,0,0.554369,0,4,0.369038,1
192160,FALSE,2kucQ9jQwuD8jWdtR9Ef38,1,0.515927,0.952762,-3.828,0.062373,171.971,0.099589,9,0.349233,1,4,0.848842,1
268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,1
217346,FALSE,2qxJFvFYMEDqd7ui6kSAcq,2,0.602412,0.649337,-5.769,0.040738,127.999,0.118385,8,0.099435,1,4,0.452067,1
193295,FALSE,07YZf4WDAMNwqr4jfgOZ8y,2,0.697038,0.613191,-6.66,0.240813,81.95,0.071882,9,0.35934,0,4,0.680241,1
245493,FALSE,4AK6F7OLvEQ5QYCBNiQWHq,1,0.576926,0.664001,-7.672,0.055294,121.094,0.226265,3,0.169477,1,4,0.300134,1
263826,FALSE,0ZrpamOxcZybMHGg1AYtHP,3,0.864211,0.609989,-4.775,0.040292,119.99,0.003616,7,0.078133,1,4,0.83351,1
175200,FALSE,53XhwfbYqKCa1cC15pYq2q,1,0.486108,0.730505,-2.951,0.036912,90.026,0.144142,3,0.311512,1,4,0.373661,1
232720,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.651098,0.809944,-4.61,0.179313,160.047,0.220501,5,0.096054,0,4,0.960054,1
219840,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.805062,0.553462,-8.498,0.061271,95.044,0.01076,1,0.327129,1,4,0.853958,1
209160,FALSE,4NHQUGzhtTLFvgF5SZesLK,1,0.734326,0.652878,-3.465,0.030507,110.019,0.065022,5,0.082071,1,4,0.367879,1
216013,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.60189,0.795234,-8.099,0.070131,112.001,0.00479,3,0.183481,1,4,0.396285,1
209423,TRUE,5yG7ZAZafVaAlMTeBybKAL,2,0.740767,0.697517,-4.684,0.124188,164.029,0.197418,11,0.107144,1,4,0.554992,1
255093,FALSE,1vCWHaC5f2uS3yhpwWbIA6,1,0.539694,0.73935,-5.303,0.045112,124.968,0.025931,7,0.079027,0,4,0.409504,1
161226,FALSE,16oZKvXb6WkQlVAjwo2Wbg,1,0.685287,0.465864,-9.074,0.030378,79.936,0.793712,0,0.091456,1,4,0.369965,1
214912,FALSE,00FQb4jTyendYWaN8pK0wa,2,0.562451,0.798351,-6.314,0.063666,125.976,0.018402,1,0.103659,0,4,0.132109,1
275226,TRUE,3TVXtAsR1Inumwj472S9r4,1,0.60286,0.617052,-6.981,0.440321,179.557,0.750066,11,0.207423,0,4,0.536849,1
313684,FALSE,1hzfo8twXdOegF3xireCYs,1,0.880538,0.526846,-10.278,0.038827,114.015,0.515437,11,0.076678,1,4,0.692015,1
204280,FALSE,10exVja0key0uqUkk6LJRT,1,0.488259,0.729591,-6.676,0.034618,102.139,0.459703,1,0.144754,1,4,0.51835,1
285014,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.73755,0.482568,-8.915,0.040255,93.458,0.026219,6,0.106217,0,4,0.357667,1
202496,FALSE,5Rl15oVamLq7FbSb0NNBNy,1,0.481707,0.926851,-4.481,0.129044,160.016,0.000203,9,0.124952,1,4,0.455751,1
216120,FALSE,5WUlDfRSoLAfcVSX1WnrxN,1,0.407233,0.743841,-4.507,0.04996,117.309,0.017444,1,0.075519,1,5,0.588705,1
227833,FALSE,6MDME20pz9RveH9rEXvrOM,2,0.792968,0.603486,-6.789,0.04147,121.03,0.123074,11,0.193868,1,4,0.54176,1
172723,FALSE,2wY79sveU1sp5g7SokKOiI,1,0.436676,0.361183,-8.799,0.040853,84.308,0.355818,0,0.10409,1,4,0.170888,1
234213,TRUE,73sIBHcqh3Z3NyqHKZ7FOL,1,0.472655,0.461154,-6.474,0.332621,165.985,0.149141,6,0.097304,0,4,0.611064,1
255906,FALSE,0id62QV2SZZfvBn9xpmuCl,1,0.425136,0.750888,-8.094,0.055038,85.948,0.038452,11,0.216411,0,4,0.551287,1
206166,FALSE,4obzFoKoKRHIphyHzJ35G3,1,0.469371,0.493429,-8.159,0.068154,119.901,0.018294,2,0.22548,1,4,0.117188,1
241688,FALSE,2FXC3k01G6Gw61bmprjgqS,1,0.559802,0.685174,-4.693,0.051483,128.831,0.539767,4,0.116704,0,4,0.404638,1
224933,TRUE,137W8MRPWKqSmrBGDBFSop,1,0.71466,0.719741,-10.172,0.075966,129.953,0.006608,8,0.356284,1,4,0.528586,1
296520,FALSE,74XFHRwlV6OrjEM0A2NCMF,1,0.609994,0.892591,-3.681,0.092108,104.031,0.154496,9,0.020994,1,4,0.665958,1
217306,FALSE,07YZf4WDAMNwqr4jfgOZ8y,1,0.626847,0.66806,-5.762,0.222543,81.831,0.548186,0,0.097782,1,4,0.682984,1
231013,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.462121,0.751158,-6.409,0.057198,189.906,0.000217,4,0.784635,0,4,0.356373,1
190185,FALSE,163tK9Wjr9P9DmM0AVK7lm,1,0.698641,0.425539,-9.209,0.102812,84.941,0.068332,7,0.222878,1,4,0.349272,1
177685,TRUE,07YZf4WDAMNwqr4jfgOZ8y,2,0.758313,0.656321,-7.468,0.241715,100.32,0.041222,6,0.399157,1,4,0.776279,1
222200,FALSE,1bT7m67vi78r2oqvxrP3X5,2,0.740877,0.685549,-3.712,0.030723,125.023,0.118673,6,0.111893,0,4,0.235357,1
226866,FALSE,0BvkDsjIUla7X0k6CSWh1I,1,?,?,?,?,?,?,?,?,?,?,?,1
255631,FALSE,6nS5roXSAGhTGr34W6n7Et,2,0.730853,0.739079,-5.967,0.090861,122.024,0.016588,1,0.189577,1,4,0.543106,1
222533,FALSE,7CajNmpbOovFoOoasH2HaY,1,0.597378,0.836357,-5.257,0.031503,127.963,0.006681,4,0.119391,0,4,0.762154,1
271573,TRUE,3TVXtAsR1Inumwj472S9r4,3,0.667166,0.506093,-6.944,0.394213,122.012,0.070439,1,0.257238,1,4,0.410247,1
258386,FALSE,4NHQUGzhtTLFvgF5SZesLK,2,0.733257,0.628692,-8.8,0.037235,121.01,0.001415,4,0.091566,0,4,0.07401,1
338413,TRUE,3nFkdlSjzX9mRTtwJOzDYB,2,0.683369,0.536713,-6.945,0.087794,145.089,0.061914,2,0.246632,0,4,0.146413,1
236053,FALSE,00FQb4jTyendYWaN8pK0wa,1,0.34986,0.439725,-8.56,0.033566,115.514,0.182152,11,0.113954,0,4,0.133387,1
208133,FALSE,33W1pnW9zScZtYTnAoWnOT,1,0.825738,0.517724,-9.305,0.038791,119.968,0.033402,1,0.10203,1,4,0.447275,1
206866,FALSE,0EmeFodog0BfCgMzAIvKQp,2,0.694455,0.809624,-3.556,0.066116,137.968,0.121916,11,0.140932,0,4,0.815212,1
202197,FALSE,0TnOYISbd1XYRBk9myaseg,2,0.652025,0.727062,-5.889,0.05215,120.079,0.014069,2,0.602642,1,4,0.310544,1
194240,FALSE,0MlOPi3zIDMVrfA9R04Fe3,1,0.664456,0.726447,-7.54,0.031923,100.014,0.021167,2,0.093231,1,4,0.443838,1
260826,TRUE,0hCNtLu0JehylgoiP8L4Gh,1,0.942726,0.591721,-7.068,0.154965,130.009,0.049536,2,0.28872,1,4,0.775821,1
259102,FALSE,4njdEjTnLfcGImKZu1iSrz,1,0.831655,0.435236,-9.598,0.060401,119.057,0.47928,1,0.095166,1,4,0.294953,1
217800,TRUE,6KZDXtSj0SzGOV705nNeh3,2,0.710017,0.526045,-7.459,0.052934,98.221,0.019765,7,0.107338,1,4,0.613668,1
190013,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.64188,0.741291,-8.165,0.036518,111.975,0.001899,2,0.172351,1,4,0.357454,1
227173,FALSE,5xKp3UyavIBUsGy3DQdXeF,2,0.518834,0.156305,-7.543,0.035548,139.997,0.873707,2,0.084342,1,3,0.14883,1
233786,TRUE,13ubrt8QOOCPljQ2FL1Kca,4,0.868885,0.686803,-6.816,0.262926,96.006,0.020785,1,0.114165,1,4,0.667823,1
223429,FALSE,2wY79sveU1sp5g7SokKOiI,1,0.360945,0.257605,-8.787,0.027713,96.667,0.980332,8,0.109065,1,4,0.225715,1
224840,FALSE,0DxeaLnv6SyYk2DOqkLO8c,1,0.730976,0.71973,-7.127,0.035138,144.029,0.043231,1,0.282792,1,4,0.927056,1
214147,FALSE,7EQ0qTo7fWT7DPxmxtSYEc,1,0.67287,0.728073,-5.995,0.041083,127.439,0.083779,9,0.252817,1,4,0.542156,1
220906,FALSE,3b8QkneNDz4JHKKKlLgYZg,2,0.557876,0.930143,-2.974,0.036161,132.083,0.022592,8,0.403909,1,4,0.740831,1
272386,FALSE,7Ln80lUS6He07XvHI8qqHH,1,0.548087,0.532495,-7.596,0.032262,85.03,0.18552,5,0.216557,1,4,0.42801,1
217356,FALSE,06EfEcjc0vdvI6VNL0soIO,2,0.474122,0.942369,-2.84,0.142611,174.026,0.001062,9,0.160336,0,4,0.303069,0
183320,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.756561,0.835954,-4.435,0.07488,93.969,0.171161,10,0.57328,1,4,0.865732,0
297639,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.536589,0.86597,-5.743,0.054478,87.503,0.000633,5,0.414388,0,4,0.128277,0
196500,FALSE,0iieHSV4JrDQ4iXLGRgoHF,1,0.666028,0.684457,-8.488,0.027619,120.021,0.292404,2,0.32278,1,4,0.646275,0
223106,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.756153,0.736829,-5.889,0.092773,92.036,0.145865,1,0.04541,0,4,0.657974,0
360961,FALSE,1qM7ddO1J0S7eGGnuVmEXn,1,0.828914,0.786407,-9.522,0.04856,119.998,0.000598,1,0.134045,1,4,0.712211,0
182160,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.754098,0.81932,-4.426,0.051284,93.986,0.097321,5,0.659182,0,4,0.888346,0
475773,FALSE,2OQorEVvzvGCM4J4PHa6di,1,0.476862,0.014339,-28.947,0.07608,127.246,0.994684,11,0.122839,0,4,0.11784,0
202500,FALSE,2Z4QqhmV5Xw5vX2ZI70HOR,2,0.725949,0.956979,-2.192,0.321811,128.042,0.002947,7,0.621938,1,4,0.288093,0
218920,FALSE,7If8DXZN7mlGdQkLE2FaMo,1,0.519772,0.698251,-8.762,0.033358,92.016,0.879481,10,0.311864,1,4,0.567641,0
207500,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.897434,0.864373,-3.735,0.147358,95.981,0.251715,11,0.517153,0,4,0.560445,0
219250,TRUE,15GGbJKqC6w0VYyAJtjej6,2,0.714248,0.964883,-5.256,0.115188,130.028,0.00826,1,0.758966,1,4,0.663045,0
218102,FALSE,6QmfaGANUyQMaLK1L6VoDL,1,0.56908,0.785766,-5.886,0.176851,159.983,0.013911,7,0.569669,1,4,0.886965,0
326000,FALSE,7y97mc3bZRFXzT2szRM4L4,2,0.270275,0.042879,-22.396,0.047264,57.763,0.993078,10,0.09726,0,3,0.039862,0
381546,FALSE,5aIqB5nVVvmFsvSdExz408,2,0.425367,0.018099,-31.487,0.055943,129.464,0.994196,10,0.147014,1,3,0.223402,0
210240,FALSE,1HrQTLYfhM5innP6NioTQd,1,0.700133,0.867344,-3.962,0.047661,115.115,0.01728,5,0.256008,0,4,0.894461,0
288140,FALSE,4PLsMEk2DCRVlVL2a9aZAv,1,0.437472,0.26714,-10.296,0.031371,124.711,0.904867,7,0.156456,1,4,0.185595,0
208500,TRUE,2lrtGWxNXWjd0JzDLKXubI,3,0.532301,0.808253,-4.52,0.180197,169.203,0.114793,6,0.596125,0,3,0.417303,0
418972,FALSE,1iZiG82D4w7FLHvOUUj4zW,2,0.555012,0.625579,-8.501,0.057295,124.001,2.50E-05,1,0.07714,1,4,0.18661,0
237680,FALSE,4XLISC9SzRTcR34fosyMtw,4,0.65097,0.748762,-7.186,0.290629,75.122,0.051589,11,0.287475,0,4,0.631469,0
253040,FALSE,7od7WvFXOcePxvE5abwHt3,2,0.767373,0.826549,-4.536,0.345555,89.92,0.011165,7,0.35268,1,4,0.883618,0
179426,FALSE,4tX2TplrkIP4v05BNC903e,1,0.676372,0.612536,-4.8,0.046012,128.508,0.15464,7,0.125738,1,4,0.822478,0
216840,FALSE,4VNQWV2y1E97Eqo2D5UTjx,2,0.742531,0.745633,-6.833,0.039736,121.009,0.121892,6,0.117473,1,4,0.661637,0
200591,TRUE,5bgfj5zUoWpyeVatGDjn6H,1,0.576236,0.604731,-5.493,0.055566,120.062,0.100915,6,0.110101,0,4,0.586534,0
341681,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.69316,0.507434,-10.838,0.11748,170.016,0.372859,0,0.106641,0,4,0.40168,0
236945,FALSE,1vCWHaC5f2uS3yhpwWbIA6,1,0.58569,0.820419,-5.212,0.044943,126.968,0.016546,9,0.09592,0,4,0.534775,0
331240,FALSE,3sO8muEXafy2NGwUZByrTr,1,0.607716,0.386545,-7.954,0.055509,145.241,0.360552,10,0.105059,0,3,0.331191,0
244386,TRUE,6vXTefBL93Dj5IqAWq6OTv,2,0.705532,0.639184,-7.756,0.132629,99.963,0.157837,4,0.716291,0,4,0.52407,0
357818,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.383115,0.649785,-7.411,0.057143,109.995,0.444864,7,0.107709,0,4,0.095703,0
189386,FALSE,1HrQTLYfhM5innP6NioTQd,2,0.637968,0.820169,-4.3,0.035467,139.988,0.019272,5,0.205238,0,4,0.852195,0
322093,TRUE,6NUVKfz2xAi4mJJkGm6zyz,8,0.755723,0.636432,-6.195,0.173333,115.071,0.298812,2,0.081078,1,4,0.3694,0
277546,TRUE,5fMUXHkw8R8eOP2RNVYEZX,2,0.835107,0.938782,-3.093,0.248825,107.992,0.053472,4,0.597642,0,4,0.360788,0
298000,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.548254,0.777598,-7.045,0.036152,140.043,0.353857,0,0.6387,1,4,0.268149,0
324733,TRUE,34EP7KEpOjXcM2TCat1ISk,1,0.483918,0.91334,-4.631,0.443675,92.715,0.332922,4,0.58865,0,4,0.640445,0
226413,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.714194,0.779195,-3.607,0.100616,173.925,0.162077,3,0.104452,0,4,0.908479,0
240200,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.790768,0.847055,-3.657,0.049203,163.974,0.107701,1,0.089837,1,4,0.899167,0
188466,FALSE,3h5YdLLrzyhjtN7lRgr682,4,0.659795,0.846663,-4.908,0.033991,129.962,0.058828,0,0.286318,0,4,0.35718,0
242812,FALSE,1IELhvOMg5VQlU7syRm6CS,2,0.647699,0.890085,-4.338,0.203201,127.936,0.013803,6,0.476845,1,4,0.935262,0
197953,FALSE,1IELhvOMg5VQlU7syRm6CS,2,0.721777,0.827163,-6.501,0.0659,121.896,0.084385,1,0.065405,0,4,0.326754,0
272956,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.567072,0.736229,-6.387,0.041555,173.959,0.073491,8,0.138718,1,4,0.182233,0
258037,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.283111,0.73991,-8.982,0.067385,122.558,0.02164,0,0.115823,0,4,0.074099,0
206786,FALSE,6yTYR09WCvsgdnurDW4WQo,4,0.667693,0.870946,-5.82,0.05342,127.97,0.102591,10,0.114079,0,4,0.841532,0
204414,FALSE,6iClQdT3zvN5ejsyNhsL0U,1,0.643629,0.845104,-5.147,0.074162,127.763,0.00046,4,0.083488,0,4,0.6344,0
242146,FALSE,5EUdiv20t58GCS09VMKk7M,1,0.664301,0.711817,-4.847,0.034295,111.976,0.392686,1,0.078921,0,4,0.226843,0
324733,TRUE,34EP7KEpOjXcM2TCat1ISk,1,0.483918,0.91334,-4.631,0.443675,92.715,0.332922,4,0.58865,0,4,0.640445,0
191013,FALSE,1HrQTLYfhM5innP6NioTQd,1,0.60018,0.623309,-6.483,0.056642,74.446,0.033879,1,0.099747,1,4,0.665005,0
273250,TRUE,2lrtGWxNXWjd0JzDLKXubI,4,0.526717,0.749741,-6.247,0.300048,89.106,0.051355,1,0.170466,1,4,0.152643,0
234773,FALSE,7If8DXZN7mlGdQkLE2FaMo,1,0.371412,0.339572,-11.698,0.039424,92.264,0.741628,2,0.132118,1,5,0.266563,0
220866,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.859712,0.829394,-4.837,0.119616,88.006,0.228319,4,0.060784,0,4,0.518497,0
216668,FALSE,1qM7ddO1J0S7eGGnuVmEXn,1,0.602105,0.767283,-4.32,0.045997,128.021,0.066184,0,0.278504,0,4,0.453864,0
210343,FALSE,3MHaV05u0io8fQbZ2XPtlC,2,0.815517,0.415413,-6.307,0.055931,100.022,0.003908,1,0.139286,1,4,0.313163,0
202400,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.678251,0.931417,-3.104,0.056471,128.961,0.017073,0,0.319882,1,4,0.508553,0
183643,FALSE,20VnwoRNCNqGCRSrIwpNiU,1,0.723538,0.734819,-6.25,0.285939,127.921,0.105409,1,0.362942,1,4,0.554463,0
243053,TRUE,6deZN1bslXzeGvOLaLMOIF,1,0.524144,0.966071,-3.335,0.043908,161.865,9.50E-05,2,0.089249,1,4,0.718426,0
233232,FALSE,6TQj5BFPooTa08A7pk8AQ1,3,0.435398,0.760084,-4.912,0.038634,127.911,0.008165,11,0.123139,0,4,0.194082,0
202306,FALSE,5xKp3UyavIBUsGy3DQdXeF,1,0.764083,0.810855,-5.786,0.035738,132.983,0.263189,1,0.086638,1,4,0.900052,0
241333,FALSE,21egYD1eInY6bGFcniCRT1,1,0.335319,0.231437,-7.517,0.030087,149.342,0.803401,0,0.100977,1,3,0.205045,0
225120,TRUE,5jXlKEXCqcJ7eHKJrFCFl9,2,0.648278,0.777765,-4.137,0.029361,127.995,0.000742,7,0.099205,0,4,0.318357,0
200946,TRUE,0fA0VVWsXO9YnASrzqfmYu,1,0.74943,0.673152,-7.832,0.140897,140.059,0.451211,6,0.574402,0,4,0.708337,0
313124,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.650149,0.562264,-6.625,0.031235,128.009,0.002046,3,0.107272,0,4,0.115643,0
205026,FALSE,1Zz6NBe8UIZjm88TvehFtx,1,0.772115,0.768866,-6.387,0.137089,114.984,0.017315,11,0.049997,1,4,0.630832,0
203842,TRUE,14vNE9iqS5eGAL6OogiN8g,1,0.541354,0.660357,-4.126,0.070638,107.763,0.118179,3,0.365777,1,4,0.194618,0
223053,TRUE,13ubrt8QOOCPljQ2FL1Kca,2,0.912998,0.719924,-4.427,0.179408,114.942,0.089297,0,0.121171,1,4,0.156733,0
251986,FALSE,4zxvC7CRGvggq9EWXOpwAo,1,0.853152,0.612846,-6.335,0.058639,122.986,0.073235,7,0.069286,0,4,0.178874,0
233146,TRUE,55Aa2cqylxrFIXC767Z865,2,0.655867,0.86172,-4.579,0.158724,95.073,0.011223,1,0.477197,0,4,0.635593,0
262200,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,1,0.655846,0.818823,-4.792,0.038575,124.999,0.000708,10,0.23388,1,4,0.526468,0
201010,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.453853,0.85355,-5.359,0.182567,127.891,0.016133,2,0.593583,1,4,0.190229,0
194240,FALSE,0MlOPi3zIDMVrfA9R04Fe3,1,0.664456,0.726447,-7.54,0.031923,100.014,0.021167,2,0.093231,1,4,0.443838,0
200624,FALSE,3mcmXmpjr301UeCF2CRZLu,2,0.470276,0.927824,-3.793,0.035268,192.01,0.007805,5,0.294509,0,3,0.549469,0
232786,TRUE,0NIIxcxNHmOoyBx03SfTCD,2,0.457984,0.442041,-10.42,0.124651,122.394,0.286646,6,0.134865,0,5,0.102084,0
232586,FALSE,66CXWjxzNUsdJxJ2JdwvnR,1,0.441199,0.326403,-5.901,0.027245,77.94,0.711515,9,0.084565,1,4,0.149852,0
232893,FALSE,4fwuXg6XQHfdlOdmw36OHa,1,0.567017,0.884904,-4.519,0.09535,91.017,0.077852,8,0.495003,1,4,0.306338,0
318493,FALSE,2FXC3k01G6Gw61bmprjgqS,2,0.464625,0.268723,-12.14,0.031135,131.391,0.790665,0,0.138778,1,3,0.190503,0
222329,FALSE,2wY79sveU1sp5g7SokKOiI,2,0.716748,0.498574,-7.123,0.047795,81.995,0.498592,5,0.070956,1,4,0.550534,0
190013,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.64188,0.741291,-8.165,0.036518,111.975,0.001899,2,0.172351,1,4,0.357454,0
201647,FALSE,5PjekOABtfU2Kwo0AHVmci,1,0.639741,0.911138,-2.49,0.030952,126.053,0.00068,1,0.23617,0,4,0.489286,0
203080,FALSE,00FQb4jTyendYWaN8pK0wa,1,0.281401,0.333472,-14.24,0.036895,118.866,0.656064,5,0.103388,1,3,0.190596,0
261543,FALSE,4HzKw8XcD0piJmDrrPRCYk,1,0.56734,0.44258,-11.359,0.059691,133.642,0.044532,8,0.082824,1,4,0.387759,0
285150,FALSE,3o8QoDLsHa5l5g2WQthUQX,1,0.668287,0.918885,-5.671,0.038333,128.023,0.004155,4,0.093341,0,4,0.341298,0
245466,FALSE,3AQRLZ9PuTAozP28Skbq8V,1,0.387505,0.836293,-3.548,0.035764,180.073,0.002419,9,0.069878,1,4,0.341704,0
181989,FALSE,1TGdxJ3UvFq055SVjwx49v,1,0.33469,0.536513,-6.791,0.028864,81.377,0.076563,2,0.113238,0,4,0.199365,0
272453,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.649034,0.830638,-7.212,0.156381,124.029,0.372816,2,0.133487,0,4,0.160032,0
255466,TRUE,0hCNtLu0JehylgoiP8L4Gh,2,0.558826,0.448082,-10.41,0.197293,119.842,0.163884,1,0.282091,1,4,0.377944,0
268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,0
283705,FALSE,6nS5roXSAGhTGr34W6n7Et,1,0.864767,0.724117,-7.39,0.249658,124.001,0.010679,7,0.286988,1,4,0.643325,0
428520,FALSE,7jy3rLJdDQY21OgRLCZ9sD,1,0.200825,0.623852,-5.59,0.032842,165.937,0.001961,4,0.22813,1,4,0.129091,0
182133,FALSE,5PjekOABtfU2Kwo0AHVmci,1,0.681575,0.846016,-2.34,0.030942,130.077,0.003121,4,0.161243,1,4,0.772867,0
185080,FALSE,5PldDs8KtXMy0KZ6due44x,1,0.811068,0.711445,-4.874,0.105156,105.986,0.004902,2,0.323254,1,4,0.75794,0
229400,FALSE,5xKp3UyavIBUsGy3DQdXeF,2,0.518834,0.156305,-7.543,0.035548,139.997,0.873707,2,0.084342,1,3,0.14883,0
163861,FALSE,1Xylc3o4UrD53lo9CvFvVg,1,0.691061,0.685867,-3.279,0.078363,125.083,0.572984,6,0.404864,0,4,0.838206,0
244573,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.697427,0.377256,-7.755,0.039657,138.754,0.555831,3,0.099879,1,4,0.37437,0
288395,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,1,0.763418,0.728383,-8.393,0.038361,119.99,0.000395,2,0.02714,1,4,0.177298,0
266533,TRUE,31TPClRtHm23RisEBtV3X7,1,0.386313,0.716044,-6.298,0.123555,85.148,0.328021,2,0.344446,1,4,0.490464,0
242546,FALSE,6cYpGRwsphKMAdkYw2KuXS,2,0.602826,0.944279,-4.947,0.054773,130.005,0.022319,1,0.36587,1,4,0.834488,0
268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,0
223147,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.520347,0.92688,-3.846,0.106575,127.972,0.005785,0,0.255891,1,3,0.436845,0
158320,FALSE,4AK6F7OLvEQ5QYCBNiQWHq,1,0.554394,0.334933,-5.513,0.028096,133.709,0.618234,5,0.092676,1,4,0.275723,0
190373,FALSE,5WUlDfRSoLAfcVSX1WnrxN,1,0.491112,0.966683,-4.859,0.286596,100.529,0.002086,5,0.145993,0,4,0.490316,0
182374,FALSE,1wvqnNcuPa2TpcFvfh3co5,1,0.471826,0.170267,-16.424,0.02784,84.299,0.889772,0,0.135147,1,4,0.338504,0
197831,FALSE,3tLYpanVDomWAZqF82NPds,1,0.7976,0.726266,-5.107,0.071347,128.001,0.000989,2,0.07218,1,4,0.329005,0
187840,FALSE,2P87oRX5tCFl1PYQRbPCPD,2,0.64392,0.68443,-4.213,0.201141,82.184,0.382965,1,0.094518,1,4,0.497225,0
344346,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.638062,0.394945,-11.299,0.100106,78.516,0.724015,4,0.076116,0,4,0.31932,0
221901,FALSE,0daugAjUgbJSqdlyYNwIbT,2,0.533131,0.779921,-3.299,0.048726,127.95,0.01435,2,0.303257,1,4,0.373424,0
355333,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.795838,0.435549,-11.169,0.219859,105.707,0.646373,0,0.126213,1,4,0.596887,0
292413,FALSE,3Ka1nDpDzxDveEqUPzIeom,1,0.186647,0.249897,-16.156,0.039419,90.676,0.685332,2,0.094499,1,3,0.089649,0
234400,FALSE,5HCypjplgh5uQezvBpOfXN,1,0.507588,0.217967,-16.282,0.031409,149.668,0.384651,7,0.116559,0,4,0.383616,0
