duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,outcome
178446,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.226588,0.248431,-13.095,0.035393,146.678,0.769482,7,0.085404,1,3,0.097723,?
204321,FALSE,0SfsnGyD8FpIN4U4WCkBZ5,2,0.534451,0.848554,-7.148,0.036038,126.941,0.03652,11,0.379106,1,4,0.2916,?
213323,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.582737,0.580782,-9.549,0.065563,125.931,0.046061,0,0.286449,1,4,0.259194,?
298453,FALSE,22bukBZvUppuwQwmDz75Gz,2,0.618437,0.990657,-1.712,0.050791,129.997,0.002037,8,0.146033,1,4,0.499279,?
237241,FALSE,5he5w2lnU9x7JFhnwcekXX,2,0.679643,0.959799,-2.578,0.213939,173.932,0.001771,8,0.091126,1,4,0.662998,?
215680,FALSE,4wWQkHhmUNlXvhbHRUSqZW,1,0.301236,0.970803,-4.237,0.065978,158.063,0.00122,4,0.314543,1,4,0.621407,?
194773,TRUE,04gDigrS5kc9YWfZHwBETP,1,0.692836,0.734993,-5.351,0.074414,122.009,0.004268,10,0.054185,0,4,0.787264,?
208502,FALSE,3vskr7Z0TqgoYUi1iLnhy8,2,0.682505,0.636857,-5.564,0.051753,129.958,0.012742,3,0.065722,0,4,0.65939,?
208640,FALSE,3vskr7Z0TqgoYUi1iLnhy8,2,0.686421,0.643257,-5.694,0.046213,129.956,0.011371,3,0.064065,0,4,0.64593,?
203453,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.501436,0.70655,-5.619,0.033468,97.034,0.249989,3,0.121844,1,4,0.215011,?
222550,FALSE,6RQDTlies3nrNDJwXvbBZT,1,0.597803,0.634659,-2.186,0.111236,171.899,0.010575,3,0.033903,0,4,0.970819,?
219493,TRUE,04gDigrS5kc9YWfZHwBETP,1,0.615569,0.848571,-6.105,0.052366,126.069,0.039362,6,0.049381,0,4,0.404825,?
294452,FALSE,5he5w2lnU9x7JFhnwcekXX,2,0.402654,0.896827,-2.628,0.124868,149.95,0.002234,1,0.081512,0,4,0.333866,?
258553,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.493316,0.318451,-12.508,0.034406,80.003,0.032605,5,0.12574,1,4,0.121608,?
230395,FALSE,5he5w2lnU9x7JFhnwcekXX,2,0.49418,0.972264,-2.433,0.274662,100.011,0.037949,0,0.152075,1,4,0.339427,?
232960,FALSE,04gDigrS5kc9YWfZHwBETP,2,0.743952,0.718656,-5.889,0.034173,119.98,0.040689,1,0.089439,0,4,0.794287,?
237760,FALSE,04gDigrS5kc9YWfZHwBETP,2,0.490058,0.314767,-7.682,0.030017,101.962,0.596883,1,0.080113,1,4,0.296446,?
244359,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.22359,0.400456,-11.985,0.031874,104.763,0.90705,0,0.179589,1,4,0.265238,?
271560,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.456494,0.433461,-12.337,0.048672,100.015,0.33173,7,0.270204,1,4,0.108812,?
239920,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.611471,0.769267,-6.474,0.044456,103.988,0.07416,11,0.087431,1,4,0.313556,?
206891,FALSE,1wzBqAvtFexgKHjt7i3ena,2,0.463885,0.903379,-4.072,0.052692,174.082,0.002255,9,0.111005,1,4,0.48016,?
259699,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.582225,0.575131,-9.306,0.048024,95.001,0.257716,0,0.151925,1,4,0.175524,?
443076,FALSE,6OO0PboZcIWUWL7j2IyeoL,3,0.644139,0.972886,-4.243,0.067074,129.977,0.001257,7,0.59069,1,4,0.035456,?
195117,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.444658,0.604912,-9.318,0.04187,99.957,0.861093,0,0.2861,1,4,0.189187,?
226960,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.623019,0.868968,-5.662,0.037918,114.987,0.012847,1,0.073591,0,4,0.405418,?
196546,TRUE,04gDigrS5kc9YWfZHwBETP,1,0.626113,0.874966,-5.189,0.068982,165.019,0.008767,5,0.241232,0,4,0.804645,?
225826,FALSE,378dH6EszOLFShpRzAQkVM,1,0.535248,0.905288,-6.298,0.033498,128.005,0.001611,7,0.294926,1,4,0.563603,?
234689,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.319394,0.387764,-10.776,0.037589,112.682,0.924804,0,0.113446,1,4,0.211687,?
206026,FALSE,3vskr7Z0TqgoYUi1iLnhy8,1,0.650324,0.711289,-8.127,0.053779,127.887,0.047077,4,0.08211,0,4,0.523597,?
257254,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.358684,0.240941,-13.05,0.034037,90.318,0.592077,0,0.10517,1,4,0.165631,?
265573,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.799615,0.379554,-9.789,0.036941,133.883,0.325482,10,0.057925,0,4,0.666177,?
235493,TRUE,04gDigrS5kc9YWfZHwBETP,1,0.745122,0.748826,-7.047,0.032684,120.083,0.068019,1,0.084185,1,4,0.891446,?
231013,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.462121,0.751158,-6.409,0.057198,189.906,0.000217,4,0.784635,0,4,0.356373,?
266706,FALSE,4bYPcJP5jwMhSivRcqie2n,1,0.495024,0.588412,-4.754,0.026622,82.047,0.109539,0,0.076316,1,4,0.376767,?
189973,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.736411,0.704337,-5.896,0.029685,120.019,0.018983,1,0.083991,0,4,0.846494,?
315338,FALSE,4sTQVOfp9vEMCemLw50sbu,1,0.625397,0.860956,-3.507,0.056947,125.963,0.000939,10,0.270632,0,4,0.443019,?
147768,FALSE,6g4QFMHc4H90YskTtuVItO,1,0.759408,0.809934,-6.111,0.03993,120.982,0.020178,1,0.343701,1,4,0.417215,?
247894,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.366387,0.751304,-3.845,0.040998,152.189,0.240976,4,0.645584,0,4,0.107473,?
211280,FALSE,48LQGQQo6MvPyvmChlUb3t,1,0.571932,0.873528,-3.226,0.031186,125.017,0.000129,5,0.326656,0,4,0.612668,?
196128,FALSE,374sWpAJsbZckf98df2jJJ,2,0.69191,0.900663,-3.256,0.031451,99.905,0.159618,5,0.151347,1,4,0.869804,?
215773,FALSE,04abdnqPQe2N4fjztDea6z,1,0.653298,0.764992,-3.706,0.03535,86.019,0.037021,4,0.117492,1,4,0.321264,?
209655,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.541621,0.776606,-4.486,0.106691,173.985,0.000269,9,0.706433,1,4,0.235357,?
281142,TRUE,6S2tas4z6DyIklBajDqJxI,1,0.451498,0.779811,-5.508,0.341856,70.27,0.121741,2,0.1066,1,4,0.263701,?
239012,FALSE,0u2FHSq3ln94y5Q57xazwf,1,0.644703,0.950269,-4.365,0.042553,130.036,0.005852,2,0.366297,1,4,0.884457,?
206784,FALSE,1kMPdZQVdUhMDKDWOJM5iK,1,0.60603,0.974733,-4.199,0.057021,94.01,0.021566,11,0.766184,1,4,0.501487,?
227800,FALSE,6dC0rIJNLSFZwqckLgXJ8p,1,0.703057,0.515483,-4.908,0.067009,128.082,0.029363,1,0.069926,0,4,0.492918,?
191261,FALSE,3EpmmPtV7DduqNmeqaADIm,1,0.66149,0.512752,-9.731,0.029362,90.003,0.05198,4,0.099439,0,4,0.089574,?
260204,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,0.038918,7,0.187265,1,4,0.127881,?
226896,FALSE,2YL0l5fnyHE9FEf1bwFGCc,2,0.752605,0.634332,-7.013,0.031602,100.767,0.098612,2,0.139209,1,4,0.55129,?
260204,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,0.038918,7,0.187265,1,4,0.127881,?
262653,FALSE,61lyPtntblHJvA7FMMhi7E,2,0.659898,0.792245,-9.389,0.054778,120.792,0.002499,0,0.0987,1,4,0.70535,?
257884,FALSE,4oFdxup3UmMDNoLLITyDrs,1,0.725296,0.396749,-12.93,0.070682,104.004,0.397661,0,0.108921,1,4,0.06497,?
213000,FALSE,4sTQVOfp9vEMCemLw50sbu,1,0.487055,0.86664,-3.293,0.054275,160.048,0.001975,10,0.096824,0,4,0.387755,?
153696,FALSE,7yPPzu5UdAK7yagQqjEZQm,1,0.674456,0.942672,-3.343,0.038009,100.001,0.025123,6,0.10818,1,4,0.435739,?
280040,FALSE,4sD9znwiVFx9cgRPZ42aQ1,1,0.511517,0.573769,-7.069,0.027527,119.954,0.039884,5,0.10509,1,4,0.143195,?
205312,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.688088,0.702781,-6.038,0.067305,159.972,0.01046,11,0.271535,1,4,0.626676,?
270922,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.701953,0.973816,-2.283,0.109394,130.02,0.091867,6,0.043062,0,4,0.427732,?
219528,FALSE,3EpmmPtV7DduqNmeqaADIm,1,0.760112,0.571252,-9.009,0.043777,119.977,0.015104,1,0.079417,0,4,0.321435,?
201840,FALSE,6DIS6PRrLS3wbnZsf7vYic,1,0.64275,0.688394,-5.14,0.031767,97.984,0.006532,7,0.17851,1,4,0.498081,?
249543,FALSE,4r8gnu4jAM8oYj1uKTeDlq,1,0.577092,0.81091,-3.975,0.035843,119.968,0.000245,7,0.626179,0,4,0.377488,?
262269,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.719963,0.875779,-1.475,0.035623,129.954,0.01867,1,0.182725,0,4,0.23374,?
199320,FALSE,0Ol3Jol2T3lZZVLNNzWPhj,2,0.675721,0.942605,-2.311,0.037388,128.03,0.072232,6,0.071773,0,4,0.504279,?
209538,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.758492,0.822873,-0.928,0.042884,130.016,0.002661,2,0.077296,0,4,0.352752,?
244274,TRUE,6urkHDoIVO1WO8vNIwcJmM,1,0.735873,0.848605,-4.357,0.127038,93.961,0.013959,1,0.110091,1,4,0.531565,?
236160,FALSE,3htNAy3vYWWYV8RZFeyRMT,1,0.694746,0.654495,-5.87,0.032494,123.995,0.751104,6,0.145252,0,4,0.325226,?
146064,TRUE,0nvvVQhPQGkYTJlThLbJeu,1,0.893547,0.251841,-10.729,0.356587,119.962,0.015,1,0.08714,1,3,0.231038,?
273961,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.774795,0.795278,-3.368,0.041551,127.014,0.003292,6,0.036186,0,4,0.610827,?
308178,FALSE,4HzKw8XcD0piJmDrrPRCYk,1,0.485387,0.47805,-10.617,0.092996,74.95,0.151855,4,0.101356,0,4,0.061098,?
232666,TRUE,1RyvyyTE3xzB2ZywiAwp0i,1,0.594472,0.585018,-7.996,0.087728,149.98,0.198133,4,0.138321,1,4,0.430473,?
192796,FALSE,2m3S8SOdBbVGuo3N8Y3RK3,1,0.606985,0.431085,-12.155,0.208142,110.13,0.797369,0,0.345987,1,4,0.255847,?
203280,FALSE,42TbHQxJ8d94CD93vAoDgl,1,0.688072,0.886965,-4.475,0.061911,129.947,0.002541,5,0.257581,1,4,0.806858,?
353333,FALSE,7pfi2Lbczm9JOzZw5ag5ho,1,0.384402,0.242404,-17.543,0.040792,169.952,0.934175,3,0.3572,0,4,0.118345,?
175440,FALSE,5xgQQDQEfbueEywSz16GXt,1,0.721896,0.922615,-2.903,0.075884,128.031,0.086048,0,0.161747,0,4,0.799506,?
216880,FALSE,134GdR5tUtxJrf8cpsfpyY,1,0.629663,0.545725,-7.747,0.296264,89.795,0.088107,6,0.09963,1,4,0.362006,?
210000,FALSE,1HxJeLhIuegM3KgvPn8sTa,4,0.541131,0.879914,-1.427,0.112447,159.894,0.052139,6,0.170889,0,4,0.116372,?
279692,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.616969,0.952596,-2.848,0.042046,129.979,0.008054,7,0.126057,1,4,0.038566,?
209295,TRUE,0nvvVQhPQGkYTJlThLbJeu,2,0.880451,0.346133,-9.145,0.339159,119.966,0.028231,1,0.070706,1,4,0.203503,?
260204,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,0.038918,7,0.187265,1,4,0.127881,?
196128,FALSE,374sWpAJsbZckf98df2jJJ,2,0.69191,0.900663,-3.256,0.031451,99.905,0.159618,5,0.151347,1,4,0.869804,?
268920,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.531358,0.871306,-7.492,0.064228,127.984,0.000272,7,0.10585,1,4,0.162055,?
283080,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.372624,0.957405,-4.803,0.103957,164.483,0.000208,7,0.655114,1,4,0.378561,?
458906,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.439733,0.95566,-6.753,0.093934,130.024,0.000621,6,0.07859,1,4,0.20958,?
214385,TRUE,7tYKF4w9nC0nq9CsPZTHyP,1,0.36703,0.628868,-7.719,0.167683,149.577,0.616152,9,0.12828,0,4,0.133849,?
298333,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.320544,0.798626,-5.284,0.039156,81.933,0.005057,0,0.309078,1,3,0.097374,?
296026,TRUE,1sBkRIssrMs1AbVkOJbc7a,3,0.499582,0.705261,-5.963,0.277829,76.908,0.03461,10,0.108636,0,4,0.502909,?
247440,TRUE,12PSlydMSjEHzSCj9X5qv7,4,0.666394,0.467793,-9.231,0.220183,150.011,0.466823,0,0.250008,1,4,0.384567,?
373120,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.340107,0.819868,-6.395,0.076009,121.781,0.002895,1,0.346147,0,4,0.159897,?
279973,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.431671,0.930981,-5.504,0.051345,124.002,3.50E-05,10,0.348745,1,4,0.307716,?
384546,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.443657,0.941196,-5.131,0.062248,170.578,0.001371,11,0.816642,1,4,0.497765,?
225053,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.110351,0.386753,-13.174,0.033393,90.827,0.855652,0,0.42944,1,4,0.073621,?
243744,TRUE,7tYKF4w9nC0nq9CsPZTHyP,1,0.478994,0.549088,-7.09,0.035748,108.632,0.54482,0,0.287556,0,4,0.482514,?
220640,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.33521,0.830395,-6.997,0.119891,158.016,0.235229,7,0.275299,1,3,0.487538,?
220896,FALSE,2YqIlcWM3tLNiDm8mGUjuF,1,0.700459,0.802397,-2.742,0.097645,150.051,0.002728,9,0.085031,1,4,0.925932,?
190666,FALSE,4Rdh0AevBwePcuPgt8fNeM,1,0.646902,0.689255,-6.074,0.034267,113.984,0.416774,6,0.074365,1,4,0.855572,?
245806,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.368204,0.470163,-9.268,0.030489,159.952,0.054485,4,0.147195,0,4,0.083323,?
207973,TRUE,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,0.152234,7,0.338059,1,4,0.530055,?
211346,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.450203,0.96826,-4.235,0.111053,120.003,0.005164,6,0.382886,1,4,0.31242,?
207506,TRUE,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,0.152234,7,0.338059,1,4,0.530055,?
222164,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.601311,0.548104,-8.763,0.343802,74.149,0.225802,8,0.13956,1,4,0.36041,?
235769,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.753674,0.555002,-8.004,0.061746,114.035,0.334548,0,0.083408,1,4,0.360984,?
232773,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.531636,0.85051,-6.844,0.038598,119.973,0.001438,11,0.20146,1,4,0.470187,?
310666,TRUE,1sBkRIssrMs1AbVkOJbc7a,2,0.679653,0.825488,-3.919,0.084184,102.913,0.001849,5,0.372103,0,4,0.626478,?
263313,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.592708,0.573197,-11.744,0.069231,124.446,0.075818,4,0.067593,0,4,0.148054,?
207480,FALSE,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,0.152234,7,0.338059,1,4,0.530055,?
247510,TRUE,12PSlydMSjEHzSCj9X5qv7,1,0.666394,0.467793,-9.231,0.220183,150.011,0.466823,0,0.250008,1,4,0.384567,?
504880,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.345394,0.697824,-8.449,0.054776,118.043,0.022319,0,0.431927,1,4,0.03795,?
385533,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.313126,0.971769,-5.525,0.143756,119.968,0.000149,11,0.106083,0,4,0.344852,?
263000,TRUE,1sBkRIssrMs1AbVkOJbc7a,2,0.672956,0.675088,-6.52,0.307056,170.088,0.000114,1,0.308077,0,4,0.3656,?
395986,TRUE,6vWDO969PvNqNYHIOW5v0m,3,0.513586,0.763319,-3.58,0.052014,139.748,0.160545,10,0.117803,0,4,0.468804,?
380253,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.13183,0.969013,-5.436,0.073896,173.995,6.00E-06,1,0.419578,1,4,0.18274,?
219642,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.667642,0.682736,-7.082,0.030897,110.997,0.009121,0,0.084278,1,4,0.398866,?
497720,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.289151,0.923513,-5.736,0.082197,87.192,0.000265,5,0.109712,0,4,0.21717,?
292266,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.418704,0.829629,-5.996,0.050446,110.034,0.029867,11,0.157482,0,4,0.11694,?
99259,FALSE,0Vb15td3iKkAzdGD5Sj9Ky,1,0.559591,0.94789,-4.861,0.113301,161.789,0.040313,2,0.553367,1,4,0.462869,?
282866,FALSE,3LTXHU3DhiYzGIgF2PP8Q8,1,0.338905,0.874595,-6.265,0.065287,133.902,0.144249,3,0.304953,0,5,0.170998,?
234284,TRUE,7tYKF4w9nC0nq9CsPZTHyP,2,0.508382,0.716486,-6.893,0.112134,131.87,0.631022,5,0.060865,0,4,0.359786,?
323480,TRUE,6vWDO969PvNqNYHIOW5v0m,2,0.591495,0.609116,-7.132,0.047098,140.006,0.009252,5,0.217079,0,4,0.378521,?
465546,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.072403,0.659404,-7.709,0.040464,73.965,0.231027,7,0.141146,1,4,0.075752,?
216234,FALSE,7tYKF4w9nC0nq9CsPZTHyP,2,0.761027,0.338402,-9.098,0.039263,100.004,0.779408,1,0.109685,0,4,0.242439,?
180066,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.359868,0.924187,-4.896,0.073671,126.706,0.002282,3,0.329292,0,4,0.352326,?
256253,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.444938,0.917164,-4.355,0.052381,95.017,0.000232,5,0.83377,1,4,0.298683,?
239186,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.264662,0.851941,-6.444,0.082338,110.475,0.00552,6,0.273118,1,4,0.094924,?
265243,TRUE,20sxb77xiYeusSH8cVdatc,5,0.378228,0.801714,-3.429,0.275469,92.453,0.020978,1,0.480367,1,4,0.365718,?
270666,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.410042,0.962389,-4.176,0.064543,146.034,0.001385,8,0.494144,1,4,0.245659,?
350911,FALSE,7tYKF4w9nC0nq9CsPZTHyP,2,0.387028,0.496995,-8.628,0.222037,84.222,0.267722,7,0.52719,1,4,0.146861,?
191186,FALSE,2RuUKJs7WOJjeAkjRXp1If,1,0.683075,0.727537,-6.107,0.389939,97.933,0.094032,1,0.10185,1,4,0.728581,?
238346,FALSE,1Cs0zKBU1kc0i8ypK3B9ai,3,0.671815,0.850166,-3.827,0.048407,127.988,0.10234,10,0.176089,1,4,0.375334,?
194181,FALSE,7m6DSze5TrrYbItmW8YRY3,2,0.674286,0.486605,-8.053,0.057566,109.965,0.624716,2,0.307422,1,4,0.50708,?
204937,FALSE,03oWHkoyY0FiH2IggqwhlW,3,0.66838,0.968475,-4.067,0.155856,130.044,0.146551,10,0.36456,1,4,0.677889,?
